customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST03924,Female,1,Yes,Yes,29,No,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,Yes,Two year,No,Mailed check,98.65,2880.79,No
CUST03925,Female,1,No,No,61,No,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,No,Two year,No,Electronic check,111.37,6810.91,No
CUST03926,Male,1,Yes,No,44,No,No phone service,Fiber optic,No,Yes,No internet service,No internet service,Yes,No,One year,Yes,Electronic check,77.04,3381.75,No
CUST03927,Male,1,No,No,34,No,No,No,Yes,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,96.04,3261.22,Yes
CUST03928,Male,1,Yes,No,41,No,No,No,No,No,No internet service,Yes,No internet service,No internet service,One year,No,Mailed check,99.48,4089.72,No
CUST03929,Female,0,No,Yes,4,No,Yes,DSL,No internet service,No,Yes,No internet service,No,No,One year,No,Bank transfer,98.74,390.49,No
CUST03930,Female,1,No,Yes,26,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer,65.44,1709.39,No
CUST03931,Male,0,Yes,No,69,No,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,No,No internet service,One year,No,Bank transfer,93.99,6502.05,No
CUST03932,Male,1,No,Yes,61,No,No,Fiber optic,No,Yes,No,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer,74.85,4562.09,Yes
CUST03933,Female,1,No,Yes,31,Yes,No phone service,Fiber optic,No,No internet service,No,No,No internet service,No,Two year,Yes,Mailed check,61.47,1907.99,Yes
CUST03934,Male,1,Yes,No,7,No,Yes,No,Yes,No internet service,No internet service,No,No internet service,No,Two year,No,Electronic check,36.58,269.72,No
CUST03935,Female,0,Yes,Yes,17,No,No,No,No,No,No,No internet service,Yes,Yes,One year,No,Credit card,110.9,1884.41,Yes
CUST03936,Female,0,No,Yes,14,Yes,No phone service,DSL,No internet service,No,No,No,Yes,No internet service,Two year,No,Mailed check,61.49,852.43,Yes
CUST03937,Male,1,Yes,Yes,25,No,No phone service,Fiber optic,Yes,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,43.96,1089.33,Yes
CUST03938,Male,0,Yes,Yes,52,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card,44.23,2282.84,Yes
CUST03939,Male,1,Yes,No,43,No,No phone service,No,No internet service,No,No internet service,No,Yes,No,One year,Yes,Electronic check,44.21,1894.24,Yes
CUST03940,Male,1,No,No,31,No,No,DSL,No internet service,No internet service,No internet service,No,No internet service,Yes,One year,Yes,Bank transfer,20.25,635.18,No
CUST03941,Female,0,No,Yes,27,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,Yes,One year,Yes,Mailed check,63.82,1705.49,No
CUST03942,Female,0,No,No,38,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,No,Mailed check,109.07,4135.63,No
CUST03943,Female,0,No,No,31,No,No phone service,DSL,No,Yes,Yes,No internet service,No,No,One year,No,Credit card,22.51,682.27,Yes
CUST03944,Male,0,No,No,17,No,No phone service,Fiber optic,No internet service,No,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,115.66,1962.4,No
CUST03945,Female,1,No,Yes,69,Yes,No phone service,No,Yes,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,37.91,2599.53,No
CUST03946,Male,0,No,Yes,10,No,No,DSL,No internet service,Yes,No,Yes,No,No,Two year,No,Electronic check,91.89,928.74,No
CUST03947,Male,0,Yes,No,31,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,No,No,Two year,No,Credit card,98.53,3071.55,No
CUST03948,Male,1,No,No,19,Yes,No,Fiber optic,No,Yes,No,Yes,No internet service,No internet service,One year,Yes,Credit card,93.51,1764.38,No
CUST03949,Male,0,No,Yes,39,Yes,No phone service,No,No,No,No,Yes,No internet service,Yes,One year,Yes,Credit card,53.92,2092.9,No
CUST03950,Male,0,Yes,No,7,No,No phone service,No,No,No internet service,No internet service,No,No internet service,No,One year,No,Credit card,90.38,619.07,No
CUST03951,Male,0,Yes,Yes,34,No,No,No,No,No internet service,No,No,No internet service,No internet service,One year,No,Bank transfer,67.3,2275.7,No
CUST03952,Female,0,Yes,No,68,No,No,Fiber optic,No internet service,No internet service,Yes,No,No,Yes,Month-to-month,No,Electronic check,35.22,2387.42,No
CUST03953,Male,1,No,Yes,20,Yes,No phone service,Fiber optic,No,No internet service,Yes,No,Yes,No internet service,One year,Yes,Electronic check,40.09,793.05,No
CUST03954,Female,1,Yes,Yes,23,No,No,Fiber optic,No internet service,No internet service,No internet service,No,No,No,Two year,No,Electronic check,22.6,515.21,No
CUST03955,Female,0,No,Yes,16,Yes,No phone service,DSL,No,No internet service,No internet service,No internet service,No internet service,Yes,One year,Yes,Electronic check,53.2,852.2,Yes
CUST03956,Male,0,No,Yes,17,Yes,No,No,No,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,92.8,1586.7,No
CUST03957,Male,1,No,No,11,No,No phone service,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Credit card,116.9,1301.28,No
CUST03958,Male,0,Yes,Yes,15,No,No,No,No internet service,No,No internet service,Yes,Yes,No,Two year,No,Mailed check,33.36,498.78,Yes
CUST03959,Female,0,Yes,No,3,Yes,No phone service,Fiber optic,No,No internet service,Yes,Yes,No,No,One year,No,Electronic check,55.33,182.35,No
CUST03960,Male,0,No,Yes,33,No,Yes,DSL,No internet service,Yes,No,No,Yes,No internet service,Two year,Yes,Mailed check,38.15,1266.14,No
CUST03961,Female,0,No,Yes,45,Yes,Yes,DSL,No,No internet service,No internet service,No,No,No internet service,Two year,No,Bank transfer,96.09,4333.21,Yes
CUST03962,Male,0,No,No,30,No,No,No,No,No internet service,No internet service,Yes,No,No,One year,No,Bank transfer,111.96,3359.69,No
CUST03963,Male,0,Yes,No,24,Yes,Yes,DSL,Yes,No internet service,No internet service,Yes,No internet service,No internet service,One year,No,Credit card,31.4,754.53,Yes
CUST03964,Female,0,No,No,23,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer,110.36,2539.56,Yes
CUST03965,Female,0,Yes,Yes,64,Yes,No,Fiber optic,No internet service,No,No,No internet service,No internet service,No,Two year,No,Credit card,47.15,3017.28,No
CUST03966,Male,0,No,Yes,24,No,No,No,Yes,Yes,No internet service,No internet service,No,No,One year,No,Mailed check,42.31,1013.8,No
CUST03967,Female,1,Yes,No,27,Yes,No phone service,DSL,No internet service,Yes,No,Yes,Yes,No internet service,Two year,Yes,Bank transfer,25.66,703.8,No
CUST03968,Female,1,No,Yes,35,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No,One year,Yes,Credit card,28.05,977.26,No
CUST03969,Female,1,Yes,No,5,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,26.92,122.87,No
CUST03970,Female,0,Yes,Yes,65,Yes,No,Fiber optic,No,No internet service,No,Yes,No,No,One year,No,Electronic check,64.64,4187.02,Yes
CUST03971,Female,0,Yes,Yes,66,Yes,No phone service,DSL,Yes,No,No,No,No internet service,Yes,One year,No,Credit card,85.86,5681.94,No
CUST03972,Male,1,Yes,Yes,71,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,No,Month-to-month,No,Credit card,38.44,2743.76,No
CUST03973,Male,0,Yes,No,47,No,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,41.76,1952.47,Yes
CUST03974,Female,1,Yes,Yes,69,Yes,No phone service,No,Yes,No internet service,Yes,No,No internet service,No,Month-to-month,No,Mailed check,37.29,2557.74,Yes
CUST03975,Male,0,No,No,66,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,Yes,No internet service,Two year,Yes,Mailed check,100.66,6661.98,Yes
CUST03976,Male,1,No,No,47,No,Yes,DSL,No,No,No,No internet service,Yes,No internet service,Two year,No,Mailed check,33.72,1584.12,Yes
CUST03977,Female,1,No,Yes,64,No,Yes,Fiber optic,No internet service,No internet service,No,Yes,No,Yes,Two year,No,Mailed check,27.34,1733.5,No
CUST03978,Male,1,No,No,43,Yes,No phone service,Fiber optic,No,No,No,Yes,No,No internet service,One year,No,Credit card,23.67,1006.42,No
CUST03979,Female,0,Yes,No,62,No,No,DSL,No,Yes,No internet service,No internet service,No,No,Month-to-month,No,Mailed check,24.02,1497.39,No
CUST03980,Female,1,No,Yes,45,No,No phone service,DSL,Yes,No internet service,No internet service,No,No internet service,No internet service,One year,No,Electronic check,74.67,3343.4,Yes
CUST03981,Male,0,Yes,No,18,Yes,No,Fiber optic,No,No internet service,No,No internet service,No internet service,No internet service,One year,Yes,Mailed check,29.4,526.52,No
CUST03982,Female,0,Yes,No,63,Yes,No phone service,DSL,No internet service,No,No,Yes,No,Yes,One year,No,Bank transfer,42.24,2658.22,No
CUST03983,Female,0,Yes,Yes,70,No,No phone service,Fiber optic,No,No internet service,Yes,Yes,No,No,Month-to-month,No,Credit card,103.27,7236.33,No
CUST03984,Female,0,No,Yes,49,No,No,Fiber optic,No internet service,Yes,No internet service,No internet service,No,Yes,One year,Yes,Electronic check,116.81,5711.67,Yes
CUST03985,Female,0,Yes,Yes,62,No,No,Fiber optic,No,No internet service,No internet service,No internet service,Yes,No internet service,One year,No,Credit card,106.09,6596.93,No
CUST03986,Female,0,No,No,40,No,Yes,DSL,No,No internet service,No internet service,No internet service,No,No,Month-to-month,Yes,Bank transfer,115.96,4624.61,No
CUST03987,Male,0,No,No,6,No,Yes,No,Yes,No internet service,No,No,No internet service,Yes,Month-to-month,No,Mailed check,87.05,526.23,Yes
CUST03988,Male,1,No,Yes,8,No,No,No,No,No,No internet service,No internet service,Yes,Yes,Two year,Yes,Credit card,118.72,942.88,Yes
CUST03989,Female,1,No,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card,69.63,194.21,No
CUST03990,Female,1,No,Yes,48,No,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,Yes,Two year,Yes,Mailed check,99.47,4776.12,No
CUST03991,Male,0,Yes,Yes,5,Yes,No,DSL,No internet service,No internet service,Yes,Yes,Yes,Yes,Two year,No,Credit card,117.17,572.63,No
CUST03992,Female,0,Yes,Yes,20,Yes,No,No,No internet service,No internet service,Yes,No,Yes,Yes,One year,Yes,Credit card,90.93,1825.79,No
CUST03993,Male,0,No,No,14,No,No,No,No,No,Yes,No,No internet service,No internet service,One year,No,Credit card,115.67,1600.68,No
CUST03994,Female,0,Yes,No,66,Yes,No phone service,No,No internet service,Yes,No internet service,No internet service,No internet service,Yes,One year,No,Bank transfer,45.36,2994.18,No
CUST03995,Female,1,No,Yes,65,No,No,DSL,No internet service,No internet service,No,Yes,Yes,No internet service,One year,Yes,Bank transfer,50.03,3240.71,No
CUST03996,Female,0,Yes,Yes,55,Yes,No,DSL,No,Yes,No,No,No internet service,Yes,One year,Yes,Bank transfer,59.72,3302.6,No
CUST03997,Female,1,Yes,No,67,No,No,DSL,No internet service,No internet service,No,No internet service,Yes,Yes,One year,No,Electronic check,66.46,4461.24,Yes
CUST03998,Female,0,Yes,Yes,31,Yes,Yes,Fiber optic,Yes,No internet service,No,No,Yes,Yes,One year,Yes,Credit card,109.74,3412.15,No
CUST03999,Female,1,Yes,No,65,No,No,DSL,Yes,No,No internet service,No internet service,Yes,Yes,Two year,Yes,Mailed check,108.79,7079.56,No
CUST04000,Female,0,Yes,Yes,28,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,No,Two year,No,Mailed check,85.8,2409.04,No
CUST04001,Male,1,Yes,Yes,65,No,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,No,No internet service,One year,Yes,Credit card,43.23,2795.47,No
CUST04002,Male,0,Yes,No,33,Yes,No,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,No,One year,Yes,Mailed check,44.04,1473.22,No
CUST04003,Male,1,Yes,No,26,Yes,No,Fiber optic,No,No internet service,No,No,No,No,Two year,Yes,Electronic check,83.17,2168.72,No
CUST04004,Female,0,Yes,No,59,Yes,Yes,DSL,Yes,No,No internet service,Yes,No,No,Two year,Yes,Mailed check,70.34,4165.96,No
CUST04005,Female,1,Yes,No,38,No,No phone service,DSL,Yes,No internet service,No internet service,Yes,No,No,Month-to-month,No,Bank transfer,45.85,1742.45,No
CUST04006,Female,1,Yes,No,43,No,No,No,No internet service,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Bank transfer,36.82,1574.7,Yes
CUST04007,Female,0,Yes,Yes,35,No,No phone service,No,No internet service,No,No,Yes,Yes,Yes,One year,No,Bank transfer,92.26,3226.59,No
CUST04008,Female,1,Yes,Yes,18,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Bank transfer,101.32,1819.73,No
CUST04009,Female,0,No,No,44,No,No,No,No,No,Yes,No internet service,Yes,No,One year,No,Mailed check,46.13,2010.36,No
CUST04010,Female,0,Yes,No,20,Yes,No phone service,No,Yes,Yes,Yes,Yes,Yes,No internet service,Two year,Yes,Credit card,62.49,1256.8,Yes
CUST04011,Male,0,Yes,Yes,22,No,No phone service,No,No,No internet service,Yes,No internet service,No,No,One year,No,Electronic check,91.35,2019.21,Yes
CUST04012,Female,1,Yes,Yes,26,No,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,66.92,1721.56,No
CUST04013,Male,1,Yes,No,71,Yes,Yes,No,No internet service,Yes,Yes,No,No,No internet service,One year,Yes,Mailed check,116.13,8235.07,No
CUST04014,Male,0,Yes,No,18,No,No,DSL,No internet service,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,32.96,599.86,No
CUST04015,Female,0,Yes,Yes,40,No,No phone service,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer,105.43,4210.08,No
CUST04016,Female,1,No,No,25,No,No,DSL,No internet service,No internet service,No,Yes,No internet service,No,One year,Yes,Credit card,50.61,1282.6,No
CUST04017,Male,1,No,Yes,27,No,Yes,Fiber optic,No,No,Yes,No internet service,No internet service,No internet service,Two year,No,Bank transfer,88.7,2379.4,Yes
CUST04018,Male,1,No,Yes,63,No,No phone service,DSL,No internet service,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Credit card,45.37,2875.43,Yes
CUST04019,Female,0,Yes,No,67,No,No phone service,No,No internet service,Yes,No,No,Yes,Yes,One year,No,Bank transfer,116.65,7832.11,No
CUST04020,Female,0,Yes,Yes,50,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.01,1268.73,No
CUST04021,Male,0,Yes,Yes,47,No,Yes,DSL,No,No internet service,No,Yes,No internet service,No,Two year,No,Credit card,71.36,3337.01,No
CUST04022,Female,0,No,Yes,9,No,No phone service,Fiber optic,No,Yes,No,No internet service,No,No internet service,Two year,No,Electronic check,111.05,990.35,No
CUST04023,Female,0,Yes,No,38,No,Yes,DSL,No internet service,No internet service,No,No,No internet service,No,Two year,Yes,Bank transfer,66.98,2535.29,Yes
CUST04024,Female,1,Yes,Yes,18,Yes,No,No,No internet service,Yes,Yes,Yes,Yes,No,Two year,No,Electronic check,104.03,1887.95,No
CUST04025,Male,0,No,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Mailed check,114.98,7256.03,No
CUST04026,Male,1,No,Yes,18,Yes,No,Fiber optic,No,No,Yes,No,Yes,No internet service,Two year,Yes,Electronic check,26.78,468.4,Yes
CUST04027,Male,1,Yes,Yes,61,Yes,No phone service,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,68.88,4187.34,No
CUST04028,Female,0,Yes,Yes,12,No,No phone service,DSL,No internet service,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer,88.64,1062.65,No
CUST04029,Female,1,Yes,Yes,24,Yes,No phone service,No,No internet service,Yes,No internet service,No,No internet service,No internet service,One year,No,Electronic check,103.22,2464.21,No
CUST04030,Male,0,Yes,Yes,41,No,No phone service,DSL,No,No,No,No internet service,No,No internet service,Two year,Yes,Electronic check,36.32,1488.16,No
CUST04031,Male,1,No,No,38,No,No phone service,DSL,Yes,No internet service,Yes,Yes,No internet service,No,One year,No,Mailed check,76.68,2927.63,No
CUST04032,Male,0,Yes,No,29,No,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,36.29,1052.41,Yes
CUST04033,Female,0,Yes,Yes,4,Yes,Yes,No,No internet service,No internet service,Yes,No,Yes,Yes,One year,No,Credit card,95.54,391.14,Yes
CUST04034,Male,1,No,No,17,No,No phone service,No,No internet service,No,No,No,No,No internet service,One year,Yes,Electronic check,48.46,813.82,No
CUST04035,Male,0,Yes,No,20,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,Yes,Two year,No,Credit card,46.88,928.23,No
CUST04036,Female,1,Yes,Yes,49,No,Yes,No,No internet service,No,No,No internet service,Yes,No internet service,Two year,Yes,Credit card,96.98,4755.77,No
CUST04037,Female,0,No,No,5,Yes,No phone service,DSL,Yes,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,104.2,535.1,Yes
CUST04038,Female,0,No,No,49,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,No,Two year,Yes,Bank transfer,54.33,2663.41,No
CUST04039,Male,0,Yes,No,65,No,No phone service,No,No,No,Yes,No internet service,No,No,One year,Yes,Electronic check,70.11,4545.08,Yes
CUST04040,Female,1,No,No,0,No,No phone service,No,Yes,No internet service,No,No internet service,Yes,No,Two year,Yes,Credit card,89.35,-11.29,No
CUST04041,Female,1,No,Yes,56,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No internet service,Two year,Yes,Mailed check,94.52,5297.8,Yes
CUST04042,Male,0,Yes,No,29,Yes,No phone service,DSL,No internet service,No,No,No internet service,No,No internet service,One year,No,Credit card,97.01,2797.43,Yes
CUST04043,Female,1,No,Yes,57,Yes,Yes,No,Yes,No internet service,Yes,No internet service,No,No,Month-to-month,Yes,Bank transfer,59.04,3347.9,No
CUST04044,Male,0,Yes,Yes,51,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,No internet service,No,Two year,Yes,Electronic check,73.63,3739.24,No
CUST04045,Male,1,Yes,No,36,No,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card,30.95,1109.89,No
CUST04046,Female,1,Yes,Yes,47,Yes,No,No,Yes,No,Yes,No internet service,Yes,No,One year,Yes,Credit card,114.86,5392.59,No
CUST04047,Female,0,Yes,No,0,No,No phone service,No,No,No,No,No internet service,No internet service,No,Month-to-month,No,Mailed check,90.14,-19.91,Yes
CUST04048,Female,0,No,Yes,18,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,57.56,1022.55,No
CUST04049,Female,0,Yes,No,45,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No internet service,Two year,No,Credit card,58.96,2647.1,No
CUST04050,Female,0,Yes,No,66,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No internet service,No internet service,One year,No,Credit card,29.05,1914.5,No
